sequence,frame_id,pred_id,confidence,pred_bbox,best_gt_id,best_iou,matched_gt_id,matched,status,reason,selection_candidate
405,1600938547350789,11,0.10063012,"[155.524,599.512,202.154,639.438]",4054947,0.0,,False,LOW_CONF,LOW_CONF,False
405,1600938547350789,12,0.06871808,"[155.146,442.578,199.253,490.126]",4054947,0.5261771840808256,,False,LOW_CONF,LOW_CONF,False
405,1600938547350789,13,0.05301006,"[321.614,615.491,373.222,657.318]",4054947,0.0,,False,LOW_CONF,LOW_CONF,False
405,1600938547350789,14,0.05016208,"[606.377,365.214,647.135,416.217]",4054957,0.13486925673266345,,False,LOW_CONF,LOW_CONF,False
405,1600938547417448,0,0.92553574,"[600.295,505.004,696.294,610.457]",4054958,0.9536028934175228,4054958,True,MATCHED,MATCHED,True
405,1600938547417448,1,0.90674859,"[594.306,634.658,676.462,742.195]",4054959,0.9327033658820574,4054959,True,MATCHED,MATCHED,True
405,1600938547417448,2,0.90283155,"[540.839,338.964,610.436,413.039]",4054957,0.9095936077018089,4054957,True,MATCHED,MATCHED,True
405,1600938547417448,3,0.89154232,"[551.525,257.548,609.468,327.793]",4054955,0.9018346554428122,4054955,True,MATCHED,MATCHED,True
405,1600938547417448,4,0.85927266,"[177.405,514.632,237.529,578.056]",4054949,0.9261886024269832,4054949,True,MATCHED,MATCHED,True
405,1600938547417448,5,0.59575164,"[144.837,734.885,216.269,817.731]",4054962,0.7580133659034015,4054962,True,MATCHED,MATCHED,True
405,1600938547417448,6,0.5285548,"[145.878,598.241,192.877,638.427]",4054947,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
405,1600938547417448,7,0.44537076,"[144.947,449.764,173.571,490.863]",4054947,0.8362321123047829,4054947,True,MATCHED,MATCHED,True
405,1600938547417448,8,0.43534705,"[169.624,737.801,216.709,817.483]",4054962,0.5433981830187705,,False,GREEDY_MATCH_CONFLICT,GREEDY_MATCH_CONFLICT,False
405,1600938547417448,9,0.20874891,"[174.478,278.231,206.703,325.992]",4054948,0.0367792787066008,,False,LOW_CONF,LOW_CONF,False
405,1600938547417448,10,0.10807905,"[164.347,268.851,202.303,325.171]",4054948,0.0231264084926433,,False,LOW_CONF,LOW_CONF,False
405,1600938547417448,11,0.08058392,"[149.168,443.029,186.591,490.538]",4054947,0.5266037119520935,,False,LOW_CONF,LOW_CONF,False
405,1600938547417448,12,0.07702719,"[297.179,618.218,366.147,739.887]",4054947,0.0,,False,LOW_CONF,LOW_CONF,False
405,1600938547484107,0,0.92528278,"[585.779,505.468,681.622,611.504]",4054958,0.9410131338879381,4054958,True,MATCHED,MATCHED,True
405,1600938547484107,1,0.90661192,"[577.355,635.061,661.399,742.977]",4054959,0.9098115305754798,4054959,True,MATCHED,MATCHED,True
405,1600938547484107,2,0.90264094,"[537.073,257.472,594.526,327.732]",4054955,0.9387640275350916,4054955,True,MATCHED,MATCHED,True
405,1600938547484107,3,0.88912463,"[526.368,339.538,595.718,413.698]",4054957,0.9407345893543059,4054957,True,MATCHED,MATCHED,True
405,1600938547484107,4,0.84992975,"[165.517,512.97,224.633,577.517]",4054949,0.9779960299753649,4054949,True,MATCHED,MATCHED,True
405,1600938547484107,5,0.71373796,"[140.663,735.811,202.227,815.357]",4054962,0.7076240758587855,4054962,True,MATCHED,MATCHED,True
405,1600938547484107,6,0.58336955,"[131.251,447.938,164.339,493.368]",4054947,0.7795138986181245,4054947,True,MATCHED,MATCHED,True
405,1600938547484107,7,0.50793034,"[137.598,593.314,191.302,641.4]",4054947,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
405,1600938547484107,8,0.05705167,"[102.916,898.278,127.843,917.45]",4054947,0.0,,False,LOW_CONF,LOW_CONF,False
405,1600938547550767,0,0.92216402,"[572.545,504.795,666.696,611.928]",4054958,0.9563107858023636,4054958,True,MATCHED,MATCHED,True
405,1600938547550767,1,0.90422904,"[568.041,635.04,647.636,745.135]",4054959,0.9261917305321712,4054959,True,MATCHED,MATCHED,True
405,1600938547550767,2,0.89756882,"[523.64,257.152,580.741,329.142]",4054955,0.9043479435150639,4054955,True,MATCHED,MATCHED,True
405,1600938547550767,3,0.88854212,"[511.905,341.153,581.576,413.301]",4054957,0.8934519063832354,4054957,True,MATCHED,MATCHED,True
405,1600938547550767,4,0.85030895,"[150.858,513.017,210.729,577.261]",4054949,0.9203826346786428,4054949,True,MATCHED,MATCHED,True
405,1600938547550767,5,0.79725605,"[150.154,737.436,191.019,813.651]",4054962,0.45248975726523544,,False,IOU_BELOW_0_5,IOU_BELOW_0_5,False
405,1600938547550767,6,0.71184325,"[114.503,441.371,167.194,494.348]",4054947,0.519917367754791,4054947,True,MATCHED,MATCHED,True
405,1600938547550767,7,0.70315713,"[153.834,592.868,182.287,640.704]",4054947,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
405,1600938547550767,8,0.10778742,"[150.952,290.974,175.335,323.405]",4054948,0.0384001592358177,,False,LOW_CONF,LOW_CONF,False
405,1600938547550767,9,0.09854896,"[281.637,617.641,345.217,734.034]",4054947,0.0,,False,LOW_CONF,LOW_CONF,False
405,1600938547550767,10,0.07579502,"[286.356,617.05,343.606,671.405]",4054947,0.0,,False,LOW_CONF,LOW_CONF,False
405,1600938547550767,11,0.05125729,"[151.474,319.104,164.406,333.604]",4054948,0.6932815683095653,,False,LOW_CONF,LOW_CONF,False
405,1600938547550767,12,0.05096589,"[694.163,827.421,719.571,868.26]",4054965,0.7625832778062211,,False,LOW_CONF,LOW_CONF,False
405,1600938547617427,0,0.92762977,"[559.152,506.111,649.987,610.737]",4054958,0.9670734912586184,4054958,True,MATCHED,MATCHED,True
405,1600938547617427,1,0.91094643,"[553.414,635.568,633.757,744.507]",4054959,0.9558836663469623,4054959,True,MATCHED,MATCHED,True
405,1600938547617427,2,0.9034968,"[509.995,257.877,566.023,328.693]",4054955,0.9244911962151341,4054955,True,MATCHED,MATCHED,True
405,1600938547617427,3,0.88686419,"[497.285,340.575,567.066,416.068]",4054957,0.9346805250312671,4054957,True,MATCHED,MATCHED,True
405,1600938547617427,4,0.8542006,"[138.314,512.693,199.268,577.083]",4054949,0.9589044248463034,4054949,True,MATCHED,MATCHED,True
405,1600938547617427,5,0.72328442,"[124.637,738.217,175.786,816.885]",4054962,0.5490046380792452,4054962,True,MATCHED,MATCHED,True
405,1600938547617427,6,0.72044337,"[99.147,445.22,136.994,493.372]",4054947,0.8145350912016993,4054947,True,MATCHED,MATCHED,True
405,1600938547617427,7,0.50830609,"[138.064,595.917,171.329,641.68]",4054947,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
405,1600938547617427,8,0.35402894,"[699.654,454.039,718.631,490.141]",4054947,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
405,1600938547617427,9,0.10265298,"[104.937,736.622,172.006,817.981]",4054962,0.684285890814018,,False,LOW_CONF,LOW_CONF,False
405,1600938547617427,10,0.08547413,"[683.438,826.54,719.894,867.7]",4054965,0.8101262506534088,,False,LOW_CONF,LOW_CONF,False
405,1600938547617427,11,0.06476991,"[696.302,826.432,720.0,867.119]",4054965,0.537151558692698,,False,LOW_CONF,LOW_CONF,False
405,1600938547617427,12,0.05353993,"[618.197,897.913,639.821,921.423]",4054947,0.0,,False,LOW_CONF,LOW_CONF,False
405,1600938547684085,0,0.92712259,"[544.6,506.298,635.446,611.188]",4054958,0.9474418979433272,4054958,True,MATCHED,MATCHED,True
405,1600938547684085,1,0.91213703,"[495.255,258.331,551.613,329.76]",4054955,0.9316155820242473,4054955,True,MATCHED,MATCHED,True
405,1600938547684085,2,0.90112513,"[538.999,635.932,622.344,744.472]",4054959,0.9310439915143193,4054959,True,MATCHED,MATCHED,True
405,1600938547684085,3,0.88289613,"[482.421,340.807,552.169,415.996]",4054957,0.9051627503616708,4054957,True,MATCHED,MATCHED,True
405,1600938547684085,4,0.85644656,"[123.636,514.022,181.138,577.099]",4054949,0.9019315408249888,4054949,True,MATCHED,MATCHED,True
405,1600938547684085,5,0.73549658,"[84.125,443.921,134.215,494.808]",4054947,0.6364166956397389,4054947,True,MATCHED,MATCHED,False
405,1600938547684085,6,0.68971229,"[117.732,737.528,163.718,817.17]",4054962,0.5053487944714897,,False,GREEDY_MATCH_CONFLICT,GREEDY_MATCH_CONFLICT,False
405,1600938547684085,7,0.52026069,"[82.697,734.687,164.472,817.423]",4054962,0.8289607992566232,4054962,True,MATCHED,MATCHED,True
405,1600938547684085,8,0.1881258,"[687.387,450.683,719.942,492.529]",4054947,0.0,,False,LOW_CONF,LOW_CONF,False
405,1600938547684085,9,0.13300498,"[119.401,597.246,160.148,642.124]",4054947,0.0,,False,LOW_CONF,LOW_CONF,False
405,1600938547684085,10,0.06890669,"[675.166,827.309,719.068,866.336]",4054965,0.7788253297840149,,False,LOW_CONF,LOW_CONF,False
405,1600938547684085,11,0.05167766,"[122.677,320.387,135.563,333.733]",4054948,0.5723289081252373,,False,LOW_CONF,LOW_CONF,False
405,1600938547750744,0,0.92955506,"[531.344,506.024,621.459,610.647]",4054958,0.8506874203911071,4054958,True,MATCHED,MATCHED,True
405,1600938547750744,1,0.91240728,"[525.991,636.32,607.672,744.621]",4054959,0.9210533049251286,4054959,True,MATCHED,MATCHED,True
405,1600938547750744,2,0.90535045,"[482.633,258.932,537.906,328.902]",4054955,0.9425129635440131,4054955,True,MATCHED,MATCHED,True
405,1600938547750744,3,0.88914496,"[466.733,339.9,538.391,414.704]",4054957,0.9189499110367694,4054957,True,MATCHED,MATCHED,True
405,1600938547750744,4,0.8530907,"[112.017,513.332,174.214,577.268]",4054949,0.9246624790928772,4054949,True,MATCHED,MATCHED,True
405,1600938547750744,5,0.75548625,"[65.972,442.274,106.038,493.079]",4054947,0.7909003807129102,4054947,True,MATCHED,MATCHED,True
405,1600938547750744,6,0.74023473,"[69.792,734.948,146.826,814.973]",4054962,0.7953159042736906,4054962,True,MATCHED,MATCHED,True
405,1600938547750744,7,0.61270732,"[93.482,737.327,147.366,814.919]",4054962,0.5821642480831551,,False,GREEDY_MATCH_CONFLICT,GREEDY_MATCH_CONFLICT,False
405,1600938547750744,8,0.14471345,"[121.177,605.063,149.097,643.384]",4054947,0.0,,False,LOW_CONF,LOW_CONF,False
405,1600938547750744,9,0.13291159,"[702.69,925.436,719.664,1003.092]",4054967,0.5234676844553574,,False,LOW_CONF,LOW_CONF,False
405,1600938547750744,10,0.05862598,"[117.939,596.432,148.926,641.793]",4054947,0.0,,False,LOW_CONF,LOW_CONF,False
405,1600938547750744,11,0.05093861,"[108.982,319.095,122.094,333.106]",4054948,0.5681842122949913,,False,LOW_CONF,LOW_CONF,False
405,1600938547817404,0,0.93109924,"[517.196,506.132,608.64,611.267]",4054958,0.9547780083752301,4054958,True,MATCHED,MATCHED,True
405,1600938547817404,1,0.91057724,"[512.801,636.17,593.66,745.65]",4054959,0.9491303206600569,4054959,True,MATCHED,MATCHED,True
405,1600938547817404,2,0.90445036,"[469.021,259.17,524.464,329.331]",4054955,0.9285326298388151,4054955,True,MATCHED,MATCHED,True
405,1600938547817404,3,0.90153283,"[451.453,340.475,524.597,415.04]",4054957,0.918335115844335,4054957,True,MATCHED,MATCHED,True
405,1600938547817404,4,0.85708588,"[97.062,513.487,157.492,576.453]",4054949,0.9014631573812488,4054949,True,MATCHED,MATCHED,True
405,1600938547817404,5,0.77768081,"[85.147,739.713,134.432,817.303]",4054962,0.5446631879126612,4054962,True,MATCHED,MATCHED,True
405,1600938547817404,6,0.69759423,"[50.482,443.328,97.404,493.981]",4054947,0.7416918273931528,4054947,True,MATCHED,MATCHED,True
405,1600938547817404,7,0.62626904,"[694.611,925.011,719.764,999.488]",4054967,0.8247607532341601,4054967,True,MATCHED,MATCHED,True
405,1600938547817404,8,0.28744325,"[654.459,826.426,719.209,871.258]",4054965,0.8349764110375983,,False,LOW_CONF,LOW_CONF,False
405,1600938547817404,9,0.09694473,"[684.984,925.276,720.0,1003.212]",4054967,0.6383274265400781,,False,LOW_CONF,LOW_CONF,False
405,1600938547817404,10,0.08361588,"[696.817,495.749,719.592,519.693]",4054947,0.0,,False,LOW_CONF,LOW_CONF,False
405,1600938547884062,0,0.93274122,"[504.348,506.927,593.546,611.958]",4054958,0.9677454165803705,4054958,True,MATCHED,MATCHED,True
405,1600938547884062,1,0.91088533,"[500.056,635.696,579.961,747.083]",4054959,0.9464766302709835,4054959,True,MATCHED,MATCHED,True
405,1600938547884062,2,0.90045935,"[437.955,340.6,510.131,415.981]",4054957,0.9036501134257969,4054957,True,MATCHED,MATCHED,True
405,1600938547884062,3,0.89702547,"[454.449,259.557,510.626,329.795]",4054955,0.9290289111400881,4054955,True,MATCHED,MATCHED,True
405,1600938547884062,4,0.83586007,"[84.816,513.758,145.32,576.351]",4054949,0.90366669355536,4054949,True,MATCHED,MATCHED,True
405,1600938547884062,5,0.74001676,"[37.127,443.817,82.758,493.561]",4054947,0.7904124699869297,4054947,True,MATCHED,MATCHED,True
405,1600938547884062,6,0.73103642,"[78.014,740.552,121.849,819.919]",4054962,0.4935081601013787,,False,IOU_BELOW_0_5,IOU_BELOW_0_5,False
405,1600938547884062,7,0.66543669,"[672.983,928.582,716.34,1000.594]",4054967,0.8151617187414003,4054967,True,MATCHED,MATCHED,True
405,1600938547884062,8,0.22058502,"[53.227,738.665,120.656,819.847]",4054962,0.7285085957852125,,False,LOW_CONF,LOW_CONF,False
405,1600938547884062,9,0.19710721,"[454.794,233.628,469.066,248.79]",4054952,0.6544017108870135,,False,LOW_CONF,LOW_CONF,False
405,1600938547884062,10,0.18470372,"[674.403,837.093,718.915,876.95]",4054965,0.3641450706075537,,False,LOW_CONF,LOW_CONF,False
405,1600938547884062,11,0.12245607,"[644.899,825.723,717.86,875.211]",4054965,0.7411112413793113,,False,LOW_CONF,LOW_CONF,False
405,1600938547884062,12,0.09173454,"[84.041,320.719,96.37,333.786]",4054948,0.6140325206523183,,False,LOW_CONF,LOW_CONF,False
405,1600938547950722,0,0.92810559,"[489.751,507.351,580.665,612.098]",4054958,0.9551181096274908,4054958,True,MATCHED,MATCHED,True
405,1600938547950722,1,0.91195291,"[484.629,635.726,564.867,746.062]",4054959,0.9571324390734794,4054959,True,MATCHED,MATCHED,True
405,1600938547950722,2,0.90532517,"[422.247,341.817,496.06,416.449]",4054957,0.9160945532774795,4054957,True,MATCHED,MATCHED,True
405,1600938547950722,3,0.9035095,"[439.943,260.201,496.209,329.909]",4054955,0.9620965156417882,4054955,True,MATCHED,MATCHED,True
405,1600938547950722,4,0.83279908,"[69.916,513.728,131.587,576.557]",4054949,0.9212508288739151,4054949,True,MATCHED,MATCHED,True
405,1600938547950722,5,0.74617708,"[23.675,444.91,69.776,496.36]",4054947,0.7690049032283852,4054947,True,MATCHED,MATCHED,True
405,1600938547950722,6,0.70390874,"[50.873,738.35,108.157,818.469]",4054962,0.619557305962064,,False,GREEDY_MATCH_CONFLICT,GREEDY_MATCH_CONFLICT,False
405,1600938547950722,7,0.63075334,"[659.583,929.974,704.236,1001.45]",4054967,0.8854589703009155,4054967,True,MATCHED,MATCHED,True
405,1600938547950722,8,0.56222796,"[26.722,733.084,106.24,819.927]",4054962,0.7765971441111569,4054962,True,MATCHED,MATCHED,True
405,1600938547950722,9,0.11254422,"[441.267,234.487,455.71,249.073]",4054952,0.6600685526197689,,False,LOW_CONF,LOW_CONF,False
405,1600938547950722,10,0.07570462,"[629.414,825.359,708.763,877.811]",4054965,0.8160811270588241,,False,LOW_CONF,LOW_CONF,False
405,1600938547950722,11,0.05718327,"[59.633,340.571,75.967,360.345]",4054947,0.0,,False,LOW_CONF,LOW_CONF,False
405,1600938548017382,0,0.92039144,"[476.233,507.115,566.792,612.163]",4054958,0.9410076240828034,4054958,True,MATCHED,MATCHED,True
405,1600938548017382,1,0.91953468,"[473.77,636.117,549.167,745.259]",4054959,0.9526008604841681,4054959,True,MATCHED,MATCHED,True
405,1600938548017382,2,0.90686613,"[408.065,340.959,481.595,416.559]",4054957,0.9258607594936715,4054957,True,MATCHED,MATCHED,True
405,1600938548017382,3,0.89775038,"[424.613,259.674,482.826,330.232]",4054955,0.9825824529525359,4054955,True,MATCHED,MATCHED,True
405,1600938548017382,4,0.8417207,"[55.811,514.992,118.861,576.674]",4054949,0.9151832892852817,4054949,True,MATCHED,MATCHED,True
405,1600938548017382,5,0.79062313,"[21.093,738.937,94.34,821.466]",4054962,0.7244276461280308,4054962,True,MATCHED,MATCHED,True
405,1600938548017382,6,0.75912392,"[9.72,444.87,62.079,496.468]",4054947,0.6640460949973194,4054947,True,MATCHED,MATCHED,True
405,1600938548017382,7,0.70598298,"[645.269,931.078,691.538,1004.285]",4054967,0.828290624661545,4054967,True,MATCHED,MATCHED,True
405,1600938548017382,8,0.18882939,"[623.211,825.932,692.635,877.828]",4054965,0.7064368439215679,,False,LOW_CONF,LOW_CONF,False
405,1600938548084040,0,0.92114788,"[462.869,508.218,553.252,612.317]",4054958,0.9509423482770468,4054958,True,MATCHED,MATCHED,True
405,1600938548084040,1,0.91214311,"[459.458,636.667,537.035,744.128]",4054959,0.966116857026261,4054959,True,MATCHED,MATCHED,True
405,1600938548084040,2,0.90560275,"[412.048,260.232,468.343,331.125]",4054955,0.9689780361249098,4054955,True,MATCHED,MATCHED,True
405,1600938548084040,3,0.90236199,"[393.229,341.74,468.666,417.657]",4054957,0.9136956982808543,4054957,True,MATCHED,MATCHED,True
405,1600938548084040,4,0.84889114,"[43.451,515.775,103.173,576.895]",4054949,0.8913818412698412,4054949,True,MATCHED,MATCHED,True
405,1600938548084040,5,0.82532871,"[0.0,445.036,41.0,496.113]",4054947,0.7563902801938918,4054947,True,MATCHED,MATCHED,True
405,1600938548084040,6,0.82045835,"[20.576,743.339,82.673,823.473]",4054962,0.6766541951593914,4054962,True,MATCHED,MATCHED,True
405,1600938548084040,7,0.81043541,"[632.176,931.937,677.97,1001.328]",4054967,0.8726901525348085,4054967,True,MATCHED,MATCHED,True
405,1600938548084040,8,0.2514151,"[615.67,827.468,682.091,877.859]",4054965,0.653204646955505,,False,LOW_CONF,LOW_CONF,False
405,1600938548084040,9,0.17516023,"[622.47,841.35,682.913,879.012]",4054965,0.44426312763465936,,False,LOW_CONF,LOW_CONF,False
405,1600938548084040,10,0.11746621,"[406.479,560.813,471.595,635.839]",4054958,0.024328536454097067,,False,LOW_CONF,LOW_CONF,False
405,1600938548084040,11,0.07885063,"[37.091,271.611,59.681,317.802]",4054947,0.0,,False,LOW_CONF,LOW_CONF,False
405,1600938548150699,0,0.92557508,"[447.746,508.768,539.596,613.113]",4054958,0.8972208434375527,4054958,True,MATCHED,MATCHED,True
405,1600938548150699,1,0.91540474,"[446.547,638.131,522.589,746.59]",4054959,0.9520115127059444,4054959,True,MATCHED,MATCHED,True
405,1600938548150699,2,0.91291553,"[397.432,261.837,453.077,331.902]",4054955,0.9370172252513492,4054955,True,MATCHED,MATCHED,True
405,1600938548150699,3,0.88841742,"[377.41,342.997,454.016,418.322]",4054957,0.9603703482611173,4054957,True,MATCHED,MATCHED,True
405,1600938548150699,4,0.85649878,"[31.985,514.401,94.525,576.393]",4054949,0.8878648151662833,4054949,True,MATCHED,MATCHED,True
405,1600938548150699,5,0.79420012,"[15.194,741.694,67.991,816.112]",4054962,0.6939225083679806,4054962,True,MATCHED,MATCHED,True
405,1600938548150699,6,0.78084207,"[0.0,448.612,35.65,499.848]",4054947,0.5124377286876548,4054947,True,MATCHED,MATCHED,True
405,1600938548150699,7,0.69456172,"[617.305,932.961,664.277,1002.277]",4054967,0.8507686591243323,4054967,True,MATCHED,MATCHED,True
405,1600938548150699,8,0.14461851,"[0.092,781.591,19.033,828.034]",4054962,0.13526972667831574,,False,LOW_CONF,LOW_CONF,False
405,1600938548217359,0,0.92372763,"[434.247,638.167,509.593,746.087]",4054959,0.9497974219546237,4054959,True,MATCHED,MATCHED,True
405,1600938548217359,1,0.92234319,"[436.19,508.148,524.273,612.483]",4054958,0.9244751471858548,4054958,True,MATCHED,MATCHED,True
405,1600938548217359,2,0.91008061,"[383.383,261.441,439.398,330.959]",4054955,0.954936949788938,4054955,True,MATCHED,MATCHED,True
405,1600938548217359,3,0.89383477,"[362.948,342.366,439.355,417.512]",4054957,0.9317884488802342,4054957,True,MATCHED,MATCHED,True
405,1600938548217359,4,0.86587441,"[16.624,514.746,83.911,575.787]",4054949,0.8863390292819776,4054949,True,MATCHED,MATCHED,True
405,1600938548217359,5,0.78053194,"[4.871,740.699,53.082,819.831]",4054962,0.8227976328839219,4054962,True,MATCHED,MATCHED,True
405,1600938548217359,6,0.77225202,"[605.251,933.006,654.18,1000.848]",4054967,0.8725624499521875,4054967,True,MATCHED,MATCHED,True
405,1600938548217359,7,0.38121179,"[0.125,448.159,21.561,495.574]",4054947,0.2853783616101867,,False,IOU_BELOW_0_5,IOU_BELOW_0_5,False
405,1600938548217359,8,0.15681063,"[387.856,235.797,400.602,249.065]",4054952,0.6864596591353576,,False,LOW_CONF,LOW_CONF,False
405,1600938548217359,9,0.14398891,"[0.973,445.234,31.363,497.684]",4054947,0.159512845894967,,False,LOW_CONF,LOW_CONF,False
405,1600938548217359,10,0.12878835,"[600.282,836.469,657.828,879.771]",4054965,0.48631086885245745,,False,LOW_CONF,LOW_CONF,False
405,1600938548217359,11,0.07199539,"[589.778,827.396,657.634,877.989]",4054965,0.6699919219359884,,False,LOW_CONF,LOW_CONF,False
405,1600938548217359,12,0.06055727,"[615.925,843.454,657.287,880.239]",4054965,0.29693621584699575,,False,LOW_CONF,LOW_CONF,False
405,1600938548284017,0,0.92078102,"[421.582,508.805,515.892,614.346]",4054958,0.9026188746180427,4054958,True,MATCHED,MATCHED,True
405,1600938548284017,1,0.91166806,"[370.446,262.191,425.828,331.877]",4054955,0.9505788305418716,4054955,True,MATCHED,MATCHED,True
405,1600938548284017,2,0.90994656,"[419.475,638.011,496.472,744.219]",4054959,0.971484668421206,4054959,True,MATCHED,MATCHED,True
405,1600938548284017,3,0.87840039,"[348.53,342.304,424.575,418.448]",4054957,0.9517374227481922,4054957,True,MATCHED,MATCHED,True
405,1600938548284017,4,0.81669438,"[0.194,739.836,41.442,816.792]",4054962,0.7863197778658724,4054962,True,MATCHED,MATCHED,True
405,1600938548284017,5,0.80368465,"[588.961,933.456,640.191,1001.414]",4054967,0.8325803797616296,4054967,True,MATCHED,MATCHED,True
405,1600938548284017,6,0.79695809,"[1.703,511.277,64.494,576.242]",4054949,0.8491644100723235,4054949,True,MATCHED,MATCHED,True
405,1600938548284017,7,0.32274857,"[373.814,236.715,385.916,250.07]",4054952,0.6923781304953425,4054952,True,MATCHED,MATCHED,True
405,1600938548284017,8,0.28030971,"[567.633,826.515,644.21,879.774]",4054965,0.779960689041882,,False,LOW_CONF,LOW_CONF,False
405,1600938548284017,9,0.08871353,"[2.692,442.891,21.628,468.596]",4054949,0.0,,False,LOW_CONF,LOW_CONF,False
405,1600938548350676,0,0.91572833,"[407.636,509.125,499.356,614.052]",4054958,0.9278439075959994,4054958,True,MATCHED,MATCHED,True
405,1600938548350676,1,0.91435248,"[403.431,637.834,482.128,744.821]",4054959,0.9480676198959183,4054959,True,MATCHED,MATCHED,True
405,1600938548350676,2,0.90685833,"[356.465,262.129,412.072,332.218]",4054955,0.9855563011010394,4054955,True,MATCHED,MATCHED,True
405,1600938548350676,3,0.88188398,"[333.642,342.132,411.04,418.028]",4054957,0.9645356003029546,4054957,True,MATCHED,MATCHED,True
405,1600938548350676,4,0.83652729,"[0.0,514.479,53.416,573.965]",4054949,0.9504342904744086,4054949,True,MATCHED,MATCHED,True
405,1600938548350676,5,0.80223376,"[575.265,932.555,627.433,1002.167]",4054967,0.8360850680923672,4054967,True,MATCHED,MATCHED,True
405,1600938548350676,6,0.62328285,"[0.0,743.62,27.239,797.925]",4054962,0.7301175331374241,4054962,True,MATCHED,MATCHED,True
405,1600938548350676,7,0.38848412,"[358.99,235.712,372.227,250.671]",4054952,0.7476289330135324,4054952,True,MATCHED,MATCHED,True
405,1600938548350676,8,0.13289307,"[558.106,831.226,632.914,879.761]",4054965,0.7003870138888884,,False,LOW_CONF,LOW_CONF,False
405,1600938548350676,9,0.08741952,"[571.586,841.396,633.835,880.204]",4054965,0.46600293055555564,,False,LOW_CONF,LOW_CONF,False
405,1600938548350676,10,0.05190795,"[601.397,853.586,634.129,880.73]",4054965,0.17059769891817353,,False,LOW_CONF,LOW_CONF,False
405,1600938548417336,0,0.92365956,"[393.522,509.289,482.91,613.519]",4054958,0.9460509222437954,4054958,True,MATCHED,MATCHED,True
405,1600938548417336,1,0.92097515,"[393.618,637.197,468.191,744.598]",4054959,0.9492319016034308,4054959,True,MATCHED,MATCHED,True
405,1600938548417336,2,0.89672238,"[342.944,261.346,398.022,332.138]",4054955,0.9707623050873205,4054955,True,MATCHED,MATCHED,True
405,1600938548417336,3,0.89278418,"[319.142,341.58,398.386,418.589]",4054957,0.9719898348619416,4054957,True,MATCHED,MATCHED,True
405,1600938548417336,4,0.76265997,"[563.756,933.238,613.88,1004.037]",4054967,0.7910404630510964,4054967,True,MATCHED,MATCHED,True
405,1600938548417336,5,0.61411738,"[0.0,515.896,38.164,561.294]",4054949,0.8003455138386879,4054949,True,MATCHED,MATCHED,True
405,1600938548417336,6,0.33114529,"[345.65,235.355,359.358,251.066]",4054952,0.7789012030959779,4054952,True,MATCHED,MATCHED,True
405,1600938548417336,7,0.14545238,"[708.938,580.899,720.0,606.44]",4054949,0.0,,False,LOW_CONF,LOW_CONF,False
405,1600938548417336,8,0.08983081,"[559.327,846.569,621.339,881.249]",4054965,0.4034852082551606,,False,LOW_CONF,LOW_CONF,False
405,1600938548417336,9,0.06991637,"[550.377,829.322,619.936,877.904]",4054965,0.6340178870544096,,False,LOW_CONF,LOW_CONF,False
405,1600938548417336,10,0.06699808,"[345.022,230.676,359.924,252.129]",4054952,0.6960025726033615,,False,LOW_CONF,LOW_CONF,False
405,1600938548417336,11,0.05756324,"[703.868,580.531,719.758,606.869]",4054949,0.0,,False,LOW_CONF,LOW_CONF,False
405,1600938548483994,0,0.9285543,"[380.59,509.269,468.249,613.73]",4054958,0.9670960381611383,4054958,True,MATCHED,MATCHED,True
405,1600938548483994,1,0.91389185,"[328.694,262.882,385.31,332.784]",4054955,0.9673682996163248,4054955,True,MATCHED,MATCHED,True
405,1600938548483994,2,0.9107973,"[380.251,638.236,454.524,746.399]",4054959,0.9215442092645298,4054959,True,MATCHED,MATCHED,True
405,1600938548483994,3,0.90663779,"[304.872,341.705,384.476,418.448]",4054957,0.9765387410559343,4054957,True,MATCHED,MATCHED,True
405,1600938548483994,4,0.79842752,"[548.391,933.241,600.903,1002.356]",4054967,0.829205822728957,4054967,True,MATCHED,MATCHED,True
405,1600938548483994,5,0.2593236,"[333.614,235.269,345.145,250.944]",4054952,0.6563853621895683,,False,LOW_CONF,LOW_CONF,False
405,1600938548483994,6,0.24683188,"[536.291,828.82,604.662,878.822]",4054965,0.6414046420262656,,False,LOW_CONF,LOW_CONF,False
405,1600938548483994,7,0.09500632,"[541.492,842.228,606.625,881.024]",4054965,0.47409003151970064,,False,LOW_CONF,LOW_CONF,False
405,1600938548483994,8,0.07631876,"[0.275,518.362,21.089,543.157]",4054949,0.5954191404704072,,False,LOW_CONF,LOW_CONF,False
405,1600938548483994,9,0.07276246,"[700.343,582.024,720.0,608.735]",4054949,0.0,,False,LOW_CONF,LOW_CONF,False
405,1600938548483994,10,0.05105898,"[332.87,230.95,345.042,252.365]",4054952,0.6024084857440863,,False,LOW_CONF,LOW_CONF,False
405,1600938548483994,11,0.0508088,"[332.988,237.028,345.445,254.543]",4054952,0.726615036275526,,False,LOW_CONF,LOW_CONF,False
