sequence,frame_id,pred_id,gt_id,confidence,iou,pred_bbox,bbox_center_x,bbox_center_y,bbox_depth_valid,bbox_valid_pixels,bbox_median_depth,mask_depth_valid,mask_pixel_count,mask_valid_pixels,mask_median_depth,visibility_valid,visibility,bbox_proximity_valid,mask_proximity_valid,center_score_valid,center_score,confidence_score_valid,old_candidate,followup_candidate,mask_only_candidate_possible,primary_drop_reason,all_failed_conditions,critical_case
406,1600938551550363,2,4062846,0.90073037,0.8907674919828396,"[622.722,451.816,696.2,523.748]",659,487,True,25,895.0,True,3735,3575,897.0,True,0.7066610328331813,True,True,True,0.22939600204137303,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551550363,3,4062845,0.86492711,0.8433148272021365,"[664.533,378.909,718.062,436.173]",691,407,True,25,943.0,True,2103,2063,929.0,True,0.6860700509114478,True,True,True,0.19813113920445014,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551550363,4,4062834,0.84023094,0.959673665377175,"[0.768,915.898,46.878,980.459]",23,948,True,25,978.0,True,2289,2289,966.0,True,0.7689186978524111,True,True,True,0.1798373324644237,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551550363,5,4062842,0.77328694,0.7825689714626286,"[642.34,359.873,673.028,387.46]",657,373,True,25,966.0,True,587,584,973.0,True,0.6933699900132048,True,True,True,0.20022576494423416,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551550363,6,4062837,0.50205576,0.9413791855710311,"[0.993,805.685,73.246,891.57]",37,848,True,19,682.0,True,1823,1019,953.0,True,0.2937740730620032,True,True,True,0.20643325795912024,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551550363,7,4062831,0.42170393,0.7653056864329839,"[273.664,151.254,296.223,172.106]",284,161,True,25,828.0,True,238,168,830.0,True,0.5059520926973615,True,True,True,0.17118216491019736,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551617024,0,4062840,0.93570787,0.9312173533533145,"[205.97,829.919,300.823,962.861]",253,896,True,25,745.0,True,10846,10129,755.0,True,0.8601146021929926,True,True,True,0.2647820422829881,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551617024,1,4062832,0.92033696,0.9703675428596508,"[313.403,430.599,395.535,523.316]",354,476,True,25,811.0,True,5258,5241,806.0,True,0.6904763572015487,True,True,True,0.38003120134058876,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551617024,2,4062846,0.89203882,0.9114653293236127,"[612.577,454.277,685.149,525.285]",648,489,True,25,892.0,True,3731,3461,921.0,True,0.7240171883690925,True,True,True,0.23496900141856705,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551617024,3,4062845,0.88495713,0.880639062154624,"[654.946,380.7,706.349,439.02]",680,409,True,25,931.0,True,2052,1926,928.0,True,0.6844967255838215,True,True,True,0.20214729453764838,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551617024,4,4062834,0.75717151,0.8250600000000002,"[0.223,917.713,32.413,972.717]",16,945,True,25,967.0,True,1600,1585,967.0,True,0.9036593209781866,True,True,True,0.17868470631179767,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551617024,5,4062842,0.6356948,0.8500651017635606,"[635.937,360.307,663.951,388.652]",649,374,True,25,973.0,True,531,531,976.0,True,0.6687178800540011,True,True,True,0.20277715130212723,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551617024,6,4062837,0.33374089,0.8681546163888371,"[1.119,806.596,59.249,889.865]",30,848,True,25,706.0,True,1481,583,955.0,True,0.3059647442630458,True,True,True,0.20406105967521665,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551683679,0,4062840,0.92551798,0.9175868494254139,"[190.178,831.419,284.553,962.478]",237,896,True,25,747.0,True,10847,10167,751.0,True,0.8769721983057124,True,True,True,0.25993372038912954,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551683679,1,4062832,0.92001927,0.9481997742233603,"[298.001,432.786,378.697,524.009]",338,478,True,25,779.0,True,5267,5210,796.0,True,0.7154955878463983,True,True,True,0.38016104335400863,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551683679,2,4062846,0.87743044,0.9154532316348025,"[593.469,454.913,664.396,526.826]",628,490,True,25,914.0,True,3565,3332,919.0,True,0.6989410316589335,True,True,True,0.24539060149312097,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551683679,3,4062845,0.87599719,0.7643057109600506,"[636.587,383.079,689.098,442.28]",662,412,True,25,946.0,True,1942,1901,935.0,True,0.6246976812644859,True,True,True,0.20891379593375198,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551683679,4,4062842,0.69500321,0.8699660544721727,"[617.951,365.643,645.686,390.956]",631,378,True,25,973.0,True,572,572,973.0,True,0.8147497566985569,True,True,True,0.20950185698356943,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551683679,5,4062834,0.64273036,0.941686747304255,"[0.0,917.464,22.444,967.428]",11,942,True,25,956.0,True,769,769,960.0,True,0.6857548377622843,True,True,True,0.17804718555415036,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551750335,0,4062840,0.9311263,0.9176034037715103,"[171.882,828.114,268.464,959.991]",220,894,True,25,747.0,True,11023,10343,749.0,True,0.8654351971485337,True,True,True,0.25641676025089305,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551750335,1,4062832,0.90272295,0.9220527095740375,"[281.259,429.489,362.002,521.312]",321,475,True,25,794.0,True,5269,5206,801.0,True,0.7106763109246538,True,True,True,0.37172998409028474,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551750335,2,4062846,0.88668919,0.8880977022098602,"[583.372,452.481,653.386,524.857]",618,488,True,17,914.0,True,3469,3097,916.0,True,0.6845809855540618,True,True,True,0.2503541896776114,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551750335,3,4062845,0.88634282,0.9132775355408719,"[625.601,380.694,675.902,438.072]",650,409,True,11,939.0,True,2105,1968,933.0,True,0.7293400709498828,True,True,True,0.21226586364566546,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551750335,4,4062842,0.64116216,0.8872513585035704,"[607.004,359.713,635.952,387.845]",621,373,True,25,988.0,True,539,539,988.0,True,0.6618652692420766,True,True,True,0.21134740572739955,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551816991,0,4062840,0.92332143,0.9225577769310936,"[154.773,830.402,251.671,962.331]",203,896,True,25,762.0,True,11020,10342,755.0,True,0.8620381987270901,True,True,True,0.2496849092942981,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551816991,1,4062832,0.91509706,0.8750685281369512,"[267.156,432.602,349.157,522.721]",308,477,True,25,803.0,True,5280,5153,803.0,True,0.7144937101514467,True,True,True,0.36980090837664026,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551816991,2,4062846,0.89326453,0.9027062136653834,"[568.573,451.679,640.31,524.134]",604,487,True,25,880.0,True,3383,3315,890.0,True,0.6508642627514902,True,True,True,0.2578010914178649,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551816991,3,4062845,0.88596678,0.9097076030818001,"[611.339,379.325,662.144,437.636]",636,408,True,25,935.0,True,2069,1988,931.0,True,0.6983988982472149,True,True,True,0.21700703859885517,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551816991,4,4062842,0.75751525,0.7336587491388314,"[592.284,357.854,622.736,386.948]",607,372,True,25,979.0,True,517,514,980.0,True,0.5835408820073475,True,True,True,0.2152787843666227,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551816991,6,4062850,0.32276702,0.5707570069413256,"[700.923,555.69,719.146,623.761]",710,589,True,25,783.0,True,469,452,791.0,True,0.37808620940039783,True,True,True,0.22044569217274343,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551883646,0,4062840,0.90344757,0.9288390228549387,"[136.219,829.981,233.477,961.83]",184,895,True,25,755.0,True,11070,10121,755.0,True,0.8632676093525146,True,True,True,0.2438392856486584,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551883646,1,4062832,0.89997709,0.9544506461132314,"[249.319,431.33,332.465,523.076]",290,477,True,25,787.0,True,5360,5219,802.0,True,0.702645533687753,True,True,True,0.36119589365740223,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551883646,2,4062846,0.8955875,0.9212209342906502,"[554.924,454.965,624.374,527.63]",589,491,True,25,886.0,True,3368,3180,893.0,True,0.6673821010716302,True,True,True,0.267673630088335,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551883646,3,4062845,0.88672888,0.893527543318992,"[597.894,382.581,646.965,440.333]",622,411,True,25,928.0,True,2076,2041,939.0,True,0.7325468614249905,True,True,True,0.2232163293280274,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551883646,4,4062850,0.73700696,0.7440591307913806,"[694.736,547.117,719.779,622.271]",707,584,True,25,786.0,True,1314,1314,786.0,True,0.6981631320557041,True,True,True,0.2214181897023473,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551883646,5,4062842,0.48998633,0.8401705317493998,"[581.841,362.81,609.761,391.628]",595,377,True,25,976.0,True,526,474,978.0,True,0.6537421593197993,True,True,True,0.22071814227147996,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551950302,0,4062840,0.90769178,0.9263092901176347,"[120.97,829.765,219.523,961.25]",170,895,True,25,752.0,True,11169,9614,757.0,True,0.8619225266227015,True,True,True,0.2390847970549206,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551950302,1,4062832,0.90458888,0.9461286009648552,"[233.188,432.405,318.246,521.873]",275,477,True,25,782.0,True,5378,5281,791.0,True,0.7067045737288203,True,True,True,0.35288609337208393,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551950302,2,4062846,0.89163291,0.8448473463764555,"[542.69,452.952,612.065,525.213]",577,489,True,25,885.0,True,3537,3418,898.0,True,0.7055504875905926,True,True,True,0.2742505641460586,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551950302,3,4062845,0.88845313,0.9225461192718706,"[583.087,381.349,633.334,439.625]",608,410,True,25,922.0,True,2142,2029,920.0,True,0.7315088666189727,True,True,True,0.2282791495500138,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551950302,4,4062852,0.80965555,0.8637133491015121,"[688.287,457.774,720.0,548.826]",704,503,True,25,747.0,True,1894,1892,751.0,True,0.6559234495582453,True,True,True,0.2126305115923094,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551950302,5,4062851,0.77807683,0.9206802776113866,"[692.313,604.955,719.683,710.107]",705,657,True,25,710.0,True,2195,2075,745.0,True,0.7626797047115443,True,True,True,0.22399334005227006,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938551950302,7,4062842,0.68174994,0.8617720011574095,"[569.444,362.566,597.745,388.875]",583,375,True,25,968.0,True,640,602,973.0,True,0.8595553577348569,True,True,True,0.2241265614097504,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552016958,0,4062840,0.9129765,0.9574668726211074,"[102.813,831.033,202.096,964.812]",152,897,True,25,738.0,True,11241,10177,748.0,True,0.8463346288147606,True,True,True,0.23198754499037968,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552016958,1,4062832,0.90764326,0.9263750880656746,"[218.0,429.893,301.546,522.503]",259,476,True,25,818.0,True,5382,5032,811.0,True,0.6956009197472651,True,True,True,0.3424274402454386,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552016958,2,4062846,0.90333265,0.8344353368262579,"[530.758,450.649,600.537,524.083]",565,487,True,25,904.0,True,3526,3337,905.0,True,0.6881139804081104,True,True,True,0.28081872849029604,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552016958,3,4062845,0.89064586,0.8653792356024127,"[572.027,379.072,623.059,438.46]",597,408,True,25,918.0,True,2130,2091,926.0,True,0.7028106184571907,True,True,True,0.23174680252621896,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552016958,4,4062851,0.86174923,0.9307113539627807,"[677.475,601.684,719.707,711.005]",698,656,True,25,745.0,True,3994,3987,750.0,True,0.8650930357785728,True,True,True,0.2277980803002405,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552016958,5,4062852,0.85949868,0.8743501181865226,"[675.446,452.66,719.371,550.957]",697,501,True,25,745.0,True,3642,3641,743.0,True,0.8435054788396431,True,True,True,0.21523368888647396,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552016958,6,4062850,0.8560586,0.9212959894283863,"[665.493,546.497,719.827,618.111]",692,582,True,25,765.0,True,2627,2595,772.0,True,0.6751347503427101,True,True,True,0.2285054734714013,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552016958,7,4062826,0.84872091,0.9518431358873475,"[309.66,589.222,383.389,666.518]",346,627,True,25,719.0,True,3423,2784,915.0,True,0.6006362444456814,True,True,True,0.8465192639124121,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552016958,8,4062842,0.71805644,0.7943735351335018,"[557.764,358.477,585.934,386.466]",571,372,True,25,983.0,True,637,637,990.0,True,0.8079141289506796,True,True,True,0.2266289443901079,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552083612,0,4062832,0.91004628,0.9193396554578167,"[202.708,431.526,287.897,523.27]",245,477,True,25,792.0,True,5402,5224,799.0,True,0.6911835417735449,True,True,True,0.33446523012422386,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552083612,1,4062851,0.9019475,0.9381327844177607,"[661.28,603.564,719.994,715.57]",690,659,True,22,731.5,True,5869,5479,749.0,True,0.8924443680577876,True,True,True,0.2319026216935525,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552083612,2,4062840,0.90128034,0.9377134914451355,"[86.856,833.052,187.249,965.163]",137,899,True,25,748.0,True,11308,10586,751.0,True,0.8525961901157327,True,True,True,0.22633548910564108,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552083612,3,4062852,0.8982662,0.9431755071353775,"[657.504,446.86,720.0,570.051]",688,508,True,25,755.0,True,5616,5616,757.0,True,0.7294506185685135,True,True,True,0.22021921966424968,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552083612,4,4062845,0.87857312,0.9270801411741965,"[557.173,381.757,606.229,441.499]",581,411,True,25,937.0,True,2115,2052,934.0,True,0.7216697159822454,True,True,True,0.23907165969028824,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552083612,5,4062846,0.87555158,0.8190588197222595,"[515.263,452.849,583.913,525.686]",549,489,True,25,917.0,True,3386,3224,913.0,True,0.6771647806597576,True,True,True,0.29222138008830384,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552083612,6,4062850,0.84626049,0.9336045753954483,"[647.254,546.355,717.904,625.582]",682,585,True,25,789.0,True,2937,2898,780.0,True,0.5247090671790274,True,True,True,0.23415211835389263,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552083612,7,4062842,0.32679805,0.8032685077098836,"[544.499,363.371,571.695,390.19]",558,376,True,25,964.0,True,638,638,966.0,True,0.8747280754220257,True,True,True,0.23286451759293167,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552150268,0,4062851,0.9097724,0.9461310491099031,"[645.044,602.692,720.0,713.491]",682,658,True,25,731.0,True,7374,6762,747.0,True,0.887893527252863,True,True,True,0.23639040601766687,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552150268,1,4062840,0.89837247,0.9770808856023881,"[70.312,831.899,173.063,964.78]",121,898,True,25,753.0,True,11379,10664,756.0,True,0.833403178425308,True,True,True,0.22149797314286163,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552150268,2,4062852,0.89834738,0.8910472393967515,"[637.816,444.708,720.0,577.195]",678,510,True,25,771.0,True,7631,7582,750.0,True,0.7008432780701513,True,True,True,0.22521060769068593,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552150268,3,4062832,0.8969028,0.9137067206503308,"[187.828,431.583,272.406,522.244]",230,476,True,25,783.0,True,5508,5207,802.0,True,0.7183167858346086,True,True,True,0.32416284168655113,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552150268,4,4062845,0.87807852,0.9488948571326258,"[543.956,381.228,592.293,439.78]",568,410,True,25,943.0,True,2112,2098,941.0,True,0.7462296260550354,True,True,True,0.2440136114879473,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552150268,5,4062846,0.85316551,0.8391736847947631,"[503.784,451.576,571.777,525.471]",537,488,True,25,905.0,True,3411,3338,900.0,True,0.6788947689095095,True,True,True,0.2997946712704755,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552150268,6,4062850,0.83832711,0.8334706082452789,"[633.786,546.133,701.343,619.853]",667,582,True,25,769.0,True,3012,3009,771.0,True,0.6047825966796189,True,True,True,0.2422462987840912,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552150268,7,4062826,0.76019812,0.9229161829579761,"[277.468,588.364,356.38,673.789]",316,631,True,13,715.0,True,3956,3242,912.0,True,0.5868515349876261,True,True,True,0.6944899030940082,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552150268,8,4062860,0.67394489,0.8115985090987624,"[702.324,300.065,719.91,349.732]",711,324,True,25,813.0,True,594,594,818.0,True,0.6800666028379501,True,True,True,0.1748938238829662,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552216924,0,4062851,0.91007805,0.9358362760699649,"[631.167,601.164,720.0,712.628]",675,656,True,25,751.0,True,8768,8509,749.0,True,0.8855061627031656,True,True,True,0.24036411905742833,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552216924,1,4062840,0.90398526,0.9717309044903454,"[53.883,831.77,156.534,964.977]",105,898,True,25,741.0,True,11464,10207,747.0,True,0.8383897216031838,True,True,True,0.21604277885011855,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552216924,2,4062832,0.90261298,0.876934662816501,"[175.141,431.373,257.781,522.36]",216,476,True,25,796.0,True,5489,5318,800.0,True,0.7300012040697575,True,True,True,0.3151667128579851,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552216924,3,4062852,0.89852625,0.9636924558786868,"[627.822,444.461,720.0,571.325]",673,507,True,25,743.0,True,9455,9306,748.0,True,0.8085294656329343,True,True,True,0.22697532058558367,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552216924,4,4062846,0.89155459,0.8625355925508417,"[490.281,451.919,558.993,525.473]",524,488,True,25,900.0,True,3416,3318,905.0,True,0.6758946002425816,True,True,True,0.3090207478366469,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552216924,5,4062845,0.86857104,0.9620588589929847,"[532.167,380.246,582.069,438.952]",557,409,True,25,942.0,True,2124,2051,927.0,True,0.7250268168781876,True,True,True,0.24800584481607196,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552216924,6,4062850,0.83988637,0.7928908926829263,"[620.187,544.49,690.158,614.18]",655,579,True,25,771.0,True,2911,2896,773.0,True,0.5969715854998695,True,True,True,0.24916400719428466,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552216924,7,4062860,0.79731524,0.8857210792371962,"[689.187,298.395,719.343,346.873]",704,322,True,25,815.0,True,1176,1160,817.0,True,0.8044311746499386,True,True,True,0.17598499865308187,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552216924,8,4062826,0.74825788,0.8994795459609759,"[262.683,588.065,343.381,678.243]",303,633,True,2,888.5,True,4256,3453,915.0,True,0.5848415894525483,True,True,True,0.6354133253476657,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552216924,9,4062842,0.33251017,0.7979670216733719,"[519.804,361.428,545.859,388.139]",532,374,True,25,947.0,True,605,561,956.0,True,0.8693089477373662,True,True,True,0.24006119570813098,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552216924,10,4062858,0.31219876,0.8717057385085639,"[703.884,218.013,719.67,280.793]",711,249,True,25,795.0,True,572,572,797.0,True,0.5771684977236373,True,True,True,0.15983252103181125,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552283579,0,4062852,0.92183733,0.9846125096137687,"[610.355,444.487,719.496,574.488]",664,509,True,25,757.0,True,10750,9321,764.0,True,0.7576590978873763,True,True,True,0.2316519027187413,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552283579,1,4062851,0.92129928,0.9467409079012044,"[612.841,600.996,720.0,712.756]",666,656,True,8,754.5,True,10015,9338,753.0,True,0.8362495717550497,True,True,True,0.24576976896682168,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552283579,2,4062832,0.90234154,0.9208697306134527,"[155.814,431.19,242.743,522.561]",199,476,True,25,804.0,True,5521,5208,804.0,True,0.6950958337092731,True,True,True,0.3039513616035689,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552283579,3,4062840,0.8953473,0.9498381481481479,"[37.014,833.133,139.139,964.971]",88,899,True,25,743.0,True,11529,9809,749.0,True,0.8562862366804794,True,True,True,0.2102754564711072,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552283579,4,4062826,0.85720366,0.9185685766293187,"[245.697,588.638,328.782,678.476]",287,633,True,25,905.0,True,4542,4238,908.0,True,0.6085053917496424,True,True,True,0.5778836662082553,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552283579,5,4062845,0.85647804,0.9393158345356598,"[518.108,381.011,566.922,440.253]",542,410,True,25,929.0,True,2120,2078,935.0,True,0.7330975233397047,True,True,True,0.2543729693534937,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552283579,6,4062850,0.81734222,0.7610697430206346,"[604.513,546.112,669.401,613.753]",636,579,True,25,771.0,True,2895,2883,774.0,True,0.6595901479339448,True,True,True,0.2608269357804146,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552283579,7,4062858,0.77980959,0.9225054469529932,"[690.677,211.546,719.809,285.275]",705,248,True,25,796.0,True,1330,1328,797.0,True,0.619217178491692,True,True,True,0.1607590628628656,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552283579,8,4062860,0.77390832,0.8456621041505006,"[673.774,297.775,713.286,347.756]",693,322,True,25,808.0,True,1255,1217,816.0,True,0.6354915374017476,True,True,True,0.17847446749093834,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552283579,9,4062842,0.32758069,0.8258340975151469,"[506.991,362.044,532.07,389.343]",519,375,True,25,959.0,True,581,526,961.0,True,0.8486315591899863,True,True,True,0.24466640320306293,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552350234,0,4062852,0.92863524,0.9120893374201875,"[594.249,445.342,702.448,574.588]",648,509,True,25,733.0,True,10687,9719,749.0,True,0.7642148127351129,True,True,True,0.24020384428201752,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552350234,1,4062832,0.90187752,0.8671588752987955,"[146.187,430.686,228.026,521.785]",187,476,True,25,799.0,True,5521,5455,804.0,True,0.740531988584936,True,True,True,0.29573491720465706,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552350234,2,4062840,0.89882147,0.9523444946077282,"[20.399,831.865,123.085,965.104]",71,898,True,25,749.0,True,11654,10093,754.0,True,0.8517897553667962,True,True,True,0.20526372593258604,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552350234,3,4062851,0.89808875,0.9551738985123759,"[597.001,601.939,711.05,711.831]",654,656,True,24,750.0,True,10255,8773,744.0,True,0.8182350999571012,True,True,True,0.2534790453246152,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552350234,4,4062845,0.87656951,0.940269226792518,"[505.013,381.224,552.229,440.717]",528,410,True,25,908.0,True,2119,2027,929.0,True,0.7543552119669643,True,True,True,0.2601406923059249,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552350234,5,4062826,0.87470728,0.9629997256546099,"[232.665,588.574,317.751,677.275]",275,632,True,5,856.0,True,4810,3904,911.0,True,0.6373213287774043,True,True,True,0.5402873450906476,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552350234,6,4062858,0.85135686,0.8924363843908824,"[674.643,207.79,720.0,284.572]",697,246,True,25,803.0,True,2153,1933,798.0,True,0.6182160667932978,True,True,True,0.16167217411731916,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552350234,7,4062850,0.82510579,0.81258965079365,"[590.254,548.365,653.934,612.678]",622,580,True,25,778.0,True,2800,2776,769.0,True,0.6836852463146051,True,True,True,0.2711804285146467,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552350234,8,4062860,0.78725493,0.8624499156371022,"[658.794,298.983,693.086,349.059]",675,324,True,25,820.0,True,1235,1228,821.0,True,0.7191914434932334,True,True,True,0.18287078241372903,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552350234,9,4062846,0.68821841,0.869242966188269,"[465.109,453.332,532.691,524.996]",498,489,True,25,869.0,True,3313,3168,906.0,True,0.6840523682181223,True,True,True,0.32781719186238634,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552350234,10,4062842,0.48665711,0.8076341671091111,"[495.672,362.918,521.194,389.557]",508,376,True,25,956.0,True,574,477,969.0,True,0.844265942371603,True,True,True,0.2483485475005313,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552350234,11,4062855,0.31048426,0.7533754492813908,"[192.501,331.097,213.824,352.099]",203,341,True,25,863.0,True,236,236,865.0,True,0.526990810169009,True,True,True,0.22877645000617416,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552416890,0,4062852,0.92148745,0.9427666313424947,"[579.819,443.911,687.195,573.301]",633,508,True,25,735.0,True,10547,9191,747.0,True,0.7591384899967721,True,True,True,0.24787377029859914,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552416890,1,4062851,0.90618402,0.9333082846124758,"[582.677,600.411,694.233,711.055]",638,655,True,25,726.0,True,10172,8980,744.0,True,0.8241106942425288,True,True,True,0.26392249810951796,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
406,1600938552416890,2,4062840,0.9017815,0.9162081180272799,"[6.343,831.847,108.7,962.88]",57,897,True,25,749.0,True,11768,10430,750.0,True,0.877413731521215,True,True,True,0.2011459792187375,True,True,True,True,INCLUDED,,BOTH_VALID_INCLUDED
